ID,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,price
469,20140718T000000,98031,47.4036,-122.205,5.0,2.5,2740.0,5400.0,2.0,0.0,0.0,3.0,8.0,2740.0,0.0,2005.0,0.0,2900.0,5476.0,378800.0
202,20150319T000000,98116,47.5843,-122.385,3.0,,1660.0,5750.0,1.0,0.0,0.0,4.0,7.0,1080.0,580.0,1909.0,0.0,2060.0,5560.0,680000.0
1562,20150505T000000,98031,47.4029,-122.196,3.0,2.5,1730.0,7200.0,2.0,0.0,,4.0,7.0,1730.0,0.0,1985.0,0.0,,7396.0,250000.0
1456,20150316T000000,98038,47.3826,-122.027,3.0,,1650.0,7047.0,2.0,0.0,0.0,3.0,,1650.0,0.0,1994.0,0.0,2010.0,7763.0,320000.0
609,20141108T000000,98144,47.5873,-122.299,3.0,1.5,1310.0,2998.0,2.0,0.0,0.0,3.0,7.0,1310.0,0.0,1998.0,,,2997.0,325000.0
988,20150415T000000,98115,47.6883,-122.282,3.0,1.0,1100.0,5700.0,,0.0,0.0,3.0,,1100.0,0.0,1950.0,0.0,1560.0,,480000.0
1580,20141002T000000,98125,47.7107,-122.291,3.0,1.75,1120.0,7740.0,1.0,,0.0,,,,260.0,1948.0,,1240.0,7740.0,355000.0
396,20150224T000000,98133,47.7365,-122.337,3.0,1.5,1730.0,7800.0,1.0,0.0,0.0,3.0,7.0,1330.0,400.0,1958.0,,,8309.0,394999.0
656,20150331T000000,98075,47.6016,-122.074,4.0,2.5,3510.0,,2.0,0.0,0.0,3.0,10.0,3510.0,0.0,1998.0,0.0,3320.0,8370.0,900000.0
479,20140924T000000,98004,47.6354,-122.198,4.0,3.5,3845.0,8400.0,2.0,0.0,0.0,3.0,10.0,3845.0,0.0,2013.0,0.0,1710.0,8400.0,1750000.0
353,20140612T000000,98011,47.7374,-122.219,,2.5,2120.0,9736.0,2.0,0.0,0.0,3.0,9.0,2120.0,0.0,1988.0,0.0,,8763.0,531000.0
875,20150217T000000,98133,47.7451,-122.339,3.0,1.0,1050.0,8583.0,1.0,0.0,0.0,5.0,6.0,1050.0,0.0,1955.0,0.0,1460.0,7351.0,350000.0
1312,20140903T000000,98033,47.6878,-122.215,4.0,2.25,4370.0,22863.0,2.5,,,4.0,,3670.0,700.0,1907.0,,,22863.0,2350000.0
252,20150224T000000,98177,47.7767,-122.365,5.0,1.75,2060.0,10911.0,1.0,0.0,0.0,4.0,7.0,1360.0,,1954.0,0.0,2060.0,9688.0,417500.0
1138,20140918T000000,98115,47.6782,-122.314,3.0,1.75,1720.0,4050.0,1.0,0.0,,5.0,7.0,,860.0,1906.0,0.0,1720.0,4410.0,575000.0
1007,20150225T000000,98117,47.682,-122.372,2.0,1.75,1760.0,5000.0,1.0,0.0,,4.0,,940.0,820.0,1927.0,0.0,1530.0,5000.0,605000.0
2,20140508T000000,98166,47.4444,-122.351,4.0,,2060.0,26036.0,1.0,0.0,0.0,4.0,8.0,1160.0,900.0,1947.0,0.0,2590.0,21891.0,647500.0
832,20141010T000000,98199,47.657,-122.393,,2.5,1880.0,5500.0,2.0,0.0,,,7.0,1880.0,0.0,1947.0,2007.0,,5500.0,617000.0
102,20150414T000000,98055,47.4562,-122.193,3.0,1.0,1000.0,9450.0,1.0,0.0,0.0,3.0,6.0,1000.0,0.0,1962.0,0.0,1300.0,13500.0,212000.0
240,20140701T000000,98107,47.6606,-122.365,4.0,1.0,1410.0,,1.5,0.0,0.0,5.0,7.0,1410.0,0.0,1911.0,0.0,,3600.0,563000.0
360,20140918T000000,98053,47.6429,-121.955,1.0,0.0,690.0,23244.0,1.0,,0.0,4.0,7.0,690.0,0.0,1948.0,0.0,1690.0,19290.0,484000.0
89,20140820T000000,98126,47.5442,-122.38,3.0,2.5,,6550.0,2.0,,2.0,4.0,8.0,2840.0,530.0,1912.0,,1500.0,6550.0,830000.0
291,20141118T000000,98144,47.5876,-122.292,4.0,,2850.0,4497.0,1.5,0.0,,3.0,7.0,1730.0,1120.0,1910.0,0.0,2450.0,6000.0,650000.0
1195,20141204T000000,98144,47.5949,-122.296,4.0,2.0,1490.0,5300.0,1.0,0.0,0.0,3.0,7.0,1110.0,380.0,,0.0,,1499.0,425000.0
651,20141104T000000,98074,47.6178,-122.055,4.0,3.5,3560.0,4951.0,,0.0,0.0,3.0,9.0,3560.0,0.0,2014.0,0.0,3540.0,,922755.0
543,20141007T000000,98177,47.7588,-122.36,3.0,1.75,1610.0,7900.0,1.0,0.0,0.0,4.0,8.0,1310.0,,1960.0,,,7700.0,430000.0
1119,20141209T000000,98004,47.5907,-122.196,4.0,2.25,2420.0,15482.0,2.0,0.0,0.0,4.0,,2420.0,,1925.0,1997.0,2870.0,,975000.0
1269,20140716T000000,98072,47.7685,-122.162,3.0,1.75,1950.0,19747.0,,0.0,0.0,3.0,7.0,,800.0,1979.0,0.0,2560.0,9674.0,440000.0
1011,20141004T000000,98117,47.6829,-122.375,1.0,1.0,580.0,1799.0,1.0,0.0,0.0,3.0,7.0,,0.0,,2005.0,1260.0,4000.0,330600.0
1237,20150429T000000,98118,47.5232,-122.284,3.0,,950.0,4000.0,1.0,0.0,0.0,,7.0,780.0,170.0,1949.0,0.0,1230.0,,256000.0
1271,20141125T000000,98070,47.5098,-122.474,2.0,2.25,,11884.0,1.0,0.0,,4.0,8.0,1570.0,1200.0,,0.0,2310.0,,645000.0
969,20140716T000000,98056,47.5107,-122.172,3.0,1.75,1970.0,10800.0,1.0,,,4.0,7.0,1300.0,670.0,1979.0,0.0,,8768.0,350000.0
696,20140528T000000,98092,47.3162,-122.194,3.0,1.75,1300.0,7958.0,1.0,0.0,0.0,3.0,,1300.0,0.0,1996.0,0.0,1640.0,8698.0,245100.0
317,20141015T000000,98178,47.4932,-122.263,3.0,1.0,1780.0,,1.0,0.0,0.0,3.0,7.0,,,1957.0,0.0,1450.0,7800.0,261000.0
467,20141013T000000,98188,47.426,-122.285,4.0,,3280.0,,1.0,0.0,0.0,,9.0,2190.0,1090.0,1972.0,,1570.0,13209.0,706000.0
475,20140715T000000,98023,47.3229,-122.348,3.0,1.5,1060.0,9600.0,1.0,0.0,0.0,4.0,7.0,1060.0,0.0,1962.0,,1440.0,9600.0,219000.0
145,20141003T000000,98023,47.3127,-122.354,4.0,2.0,1500.0,7854.0,1.5,0.0,,3.0,7.0,1500.0,,1983.0,0.0,1500.0,,249900.0
124,20140721T000000,98075,47.5818,-121.972,4.0,3.75,3320.0,8030.0,2.0,0.0,0.0,3.0,10.0,3320.0,0.0,2005.0,0.0,3740.0,8030.0,802500.0
497,20140605T000000,98146,47.5132,-122.389,4.0,1.75,2000.0,,1.0,0.0,,3.0,7.0,1300.0,700.0,1959.0,0.0,1930.0,,453500.0
188,20140506T000000,98028,47.7663,-122.234,6.0,,3470.0,117612.0,1.5,,0.0,3.0,7.0,3470.0,,1924.0,0.0,2120.0,,475000.0
946,20150129T000000,98033,47.677,-122.165,5.0,2.0,2420.0,21000.0,1.5,,,3.0,8.0,2420.0,,,0.0,1940.0,8085.0,675000.0
751,20150417T000000,98059,47.5031,-122.152,,1.0,1410.0,18600.0,1.0,,0.0,5.0,7.0,1410.0,0.0,1960.0,0.0,1610.0,,343000.0
1400,20150306T000000,98055,47.4339,-122.194,3.0,2.5,,2677.0,,,0.0,,7.0,1770.0,0.0,2005.0,0.0,1550.0,1798.0,260000.0
1302,20140603T000000,98103,47.6798,-122.352,,,2060.0,4040.0,1.0,0.0,0.0,,8.0,1120.0,940.0,1947.0,0.0,1500.0,4000.0,605000.0
741,20150427T000000,98058,47.4252,-122.159,3.0,,1940.0,40588.0,,0.0,0.0,3.0,7.0,1940.0,0.0,2000.0,,1860.0,9657.0,362500.0
409,20140902T000000,98146,47.5101,-122.391,2.0,,2390.0,,2.0,,,4.0,,1810.0,,,1982.0,,,787500.0
1263,20140919T000000,98031,47.4218,-122.218,5.0,1.5,1830.0,94960.0,1.5,0.0,0.0,3.0,7.0,1830.0,0.0,1929.0,0.0,1440.0,16365.0,220000.0
1482,20150113T000000,98006,47.5382,-122.111,5.0,3.5,4410.0,,,0.0,3.0,3.0,10.0,2920.0,1490.0,2014.0,0.0,5790.0,12969.0,1881580.0
4,20150401T000000,98168,47.4783,-122.265,,1.0,1430.0,7599.0,1.5,0.0,,4.0,6.0,1010.0,420.0,1930.0,0.0,1290.0,10320.0,235000.0
625,20140617T000000,98146,47.5062,-122.385,6.0,1.75,2740.0,6360.0,1.0,0.0,3.0,3.0,8.0,1370.0,1370.0,1953.0,0.0,2150.0,6600.0,675000.0
173,20141020T000000,98023,47.2977,-122.367,,1.75,1480.0,3900.0,,0.0,0.0,4.0,7.0,1480.0,0.0,1980.0,0.0,1830.0,,250000.0
1234,20150302T000000,98118,47.5173,-122.286,6.0,3.0,2390.0,4000.0,2.0,,0.0,3.0,7.0,,0.0,2014.0,,1680.0,5000.0,462500.0
1245,20140922T000000,98166,47.4181,-122.339,3.0,1.75,,15210.0,,,,3.0,7.0,1410.0,0.0,1950.0,2014.0,1970.0,16290.0,404000.0
1438,20140929T000000,98008,47.6371,-122.119,3.0,2.0,2240.0,11250.0,1.0,0.0,0.0,3.0,8.0,2240.0,0.0,1968.0,0.0,2200.0,12500.0,555000.0
944,20140715T000000,98115,47.6772,-122.296,3.0,2.5,3050.0,7410.0,1.5,,,5.0,8.0,1950.0,1100.0,1950.0,0.0,1890.0,,975000.0
16,20140718T000000,98122,47.6023,-122.314,2.0,,1130.0,1148.0,2.0,,0.0,,,800.0,,,,,1201.0,411000.0
1264,20140604T000000,98031,47.4163,-122.22,4.0,1.0,1540.0,115434.0,,0.0,,4.0,7.0,1540.0,0.0,,0.0,2027.0,23522.0,759600.0
1405,20140826T000000,98023,47.2848,-122.345,3.0,2.5,2850.0,12593.0,2.0,,0.0,3.0,9.0,2850.0,0.0,1997.0,0.0,,9435.0,364988.0
677,20141016T000000,98002,47.3451,-122.214,3.0,2.25,1584.0,2800.0,2.0,0.0,0.0,3.0,7.0,,0.0,2012.0,0.0,1584.0,2800.0,261000.0
1449,20150323T000000,98004,47.6354,-122.196,,,3740.0,22464.0,2.0,0.0,0.0,5.0,8.0,2330.0,,1966.0,0.0,2680.0,19564.0,999950.0
407,20140915T000000,98038,47.4246,-122.014,3.0,,,,1.0,0.0,0.0,3.0,9.0,2250.0,0.0,2005.0,0.0,2760.0,84070.0,729000.0
1004,20150325T000000,98117,47.6886,-122.375,4.0,2.0,1540.0,3740.0,1.0,0.0,0.0,,7.0,770.0,770.0,1946.0,,1090.0,5080.0,525000.0
357,20140812T000000,98052,47.7234,-122.107,,2.25,2050.0,8372.0,2.0,0.0,0.0,4.0,8.0,2050.0,,1984.0,0.0,2010.0,8037.0,595000.0
152,20140516T000000,98023,47.3087,-122.354,4.0,,1850.0,,2.0,0.0,,3.0,7.0,1130.0,,1986.0,0.0,1280.0,6664.0,248000.0
1316,20150504T000000,98133,47.7753,-122.355,5.0,2.5,,17234.0,,0.0,0.0,3.0,7.0,1300.0,1270.0,1959.0,0.0,1760.0,7969.0,275000.0
1541,20150326T000000,98133,47.7546,-122.341,5.0,3.0,2530.0,5105.0,1.0,0.0,0.0,3.0,8.0,1520.0,1010.0,2005.0,0.0,2290.0,4011.0,515000.0
711,20150122T000000,98136,47.5569,-122.394,2.0,1.0,920.0,5120.0,1.0,,,5.0,7.0,,0.0,1952.0,0.0,1190.0,5120.0,400000.0
57,20150214T000000,98146,47.5141,-122.377,2.0,1.0,1130.0,5070.0,1.0,0.0,0.0,4.0,7.0,1130.0,0.0,1955.0,,860.0,6300.0,325000.0
1275,20140702T000000,98146,47.5075,-122.35,5.0,1.0,,6700.0,1.5,0.0,0.0,3.0,6.0,1090.0,500.0,1942.0,0.0,1370.0,8040.0,185000.0
693,20150127T000000,98001,47.3207,-122.266,4.0,2.25,2710.0,22860.0,1.0,0.0,0.0,4.0,7.0,1850.0,860.0,1962.0,0.0,,22860.0,359000.0
314,20141113T000000,98178,47.4921,-122.275,3.0,1.0,,7500.0,1.0,0.0,,3.0,6.0,,,1905.0,1989.0,1010.0,,210000.0
1093,20150417T000000,98010,47.3401,-121.946,,2.5,3160.0,286181.0,2.0,0.0,3.0,3.0,,3160.0,0.0,2002.0,0.0,,94663.0,579000.0
172,20150506T000000,98023,47.2979,-122.371,4.0,2.5,2300.0,8100.0,1.0,0.0,0.0,4.0,8.0,1360.0,940.0,,0.0,1910.0,7630.0,299000.0
1070,20140715T000000,98103,47.6608,-122.333,2.0,,,1058.0,,0.0,0.0,3.0,7.0,1140.0,0.0,2005.0,,1170.0,1116.0,466000.0
887,20150423T000000,98056,47.4939,-122.167,,1.5,1730.0,7020.0,1.5,0.0,0.0,,5.0,1730.0,0.0,1953.0,0.0,,7020.0,268000.0
123,20150123T000000,98075,47.5816,-121.97,4.0,4.0,3200.0,7708.0,,0.0,0.0,3.0,10.0,3200.0,0.0,2004.0,0.0,3480.0,7944.0,720000.0
521,20140804T000000,98038,47.3706,-122.018,,,2060.0,,2.0,0.0,0.0,3.0,8.0,2060.0,0.0,2014.0,0.0,2370.0,4200.0,339989.0
607,20140923T000000,98144,47.5893,-122.299,4.0,2.0,,4000.0,1.0,0.0,0.0,3.0,6.0,1060.0,1030.0,1907.0,0.0,,4000.0,417000.0
684,20140722T000000,98002,47.3455,-122.21,,2.5,1852.0,4000.0,2.0,0.0,0.0,3.0,7.0,1852.0,0.0,2014.0,0.0,2166.0,4000.0,298000.0
1186,20150402T000000,98144,47.5953,-122.294,2.0,2.5,,3000.0,2.0,0.0,3.0,3.0,8.0,,0.0,1915.0,,1760.0,4000.0,577500.0
1578,20140506T000000,98125,47.7098,-122.291,3.0,1.0,1350.0,7740.0,,0.0,0.0,4.0,6.0,860.0,490.0,1947.0,,1130.0,7740.0,353000.0
1423,20150422T000000,98008,47.6271,-122.112,,2.25,2130.0,7172.0,2.0,0.0,0.0,,8.0,2130.0,0.0,1964.0,0.0,1910.0,7653.0,593450.0
639,20140829T000000,98027,47.5339,-122.067,,2.25,1445.0,1028.0,2.0,,0.0,3.0,7.0,1300.0,145.0,2005.0,0.0,1445.0,1377.0,366000.0
835,20140905T000000,98199,47.6557,-122.388,4.0,4.0,,,1.0,0.0,,3.0,7.0,1380.0,1300.0,1962.0,2014.0,1930.0,6000.0,777000.0
1024,20140512T000000,98117,47.6948,-122.394,,1.5,1620.0,6630.0,1.0,0.0,0.0,,8.0,1280.0,,1954.0,0.0,1880.0,5100.0,620000.0
798,20140611T000000,98077,47.7647,-122.019,4.0,2.5,2790.0,230868.0,,0.0,,3.0,8.0,2790.0,0.0,1989.0,,,217800.0,599000.0
438,20140506T000000,98177,47.7741,-122.379,4.0,3.5,,8330.0,2.0,,0.0,3.0,8.0,3380.0,0.0,2000.0,0.0,2220.0,8330.0,655500.0
405,20150219T000000,98038,47.4158,-122.002,,1.75,1780.0,224769.0,1.0,0.0,0.0,4.0,,1780.0,0.0,1976.0,0.0,,71560.0,535000.0
787,20150410T000000,98155,47.7684,-122.289,4.0,,2370.0,11310.0,1.0,0.0,0.0,,8.0,1550.0,820.0,1968.0,0.0,1890.0,8621.0,603000.0
461,20140723T000000,98188,47.4327,-122.283,3.0,,2070.0,9697.0,2.0,0.0,0.0,4.0,7.0,1330.0,740.0,1929.0,0.0,2000.0,14436.0,440000.0
660,20140605T000000,98028,47.7767,-122.239,3.0,2.5,2170.0,4912.0,2.0,0.0,0.0,,7.0,2170.0,,,0.0,2010.0,4395.0,449950.0
729,20140519T000000,98092,47.3356,-122.157,3.0,1.0,1290.0,189486.0,1.0,0.0,0.0,4.0,7.0,1290.0,0.0,1960.0,0.0,,98881.0,359950.0
446,20140903T000000,98072,47.7657,-122.131,3.0,2.25,2260.0,54014.0,1.0,0.0,0.0,3.0,7.0,1450.0,810.0,1962.0,0.0,2140.0,44431.0,514000.0
699,20140512T000000,98092,47.2874,-122.192,3.0,,1370.0,8470.0,1.0,0.0,,4.0,,1370.0,,1961.0,0.0,1710.0,8800.0,185000.0
315,20150325T000000,98178,47.4891,-122.263,5.0,2.0,2020.0,67953.0,,0.0,0.0,4.0,7.0,1620.0,400.0,1936.0,0.0,1270.0,,287500.0
272,20140806T000000,98115,47.7004,-122.287,4.0,,3160.0,8197.0,1.0,,0.0,3.0,,,,,0.0,2050.0,,655000.0
187,20141212T000000,98028,47.7743,-122.26,3.0,,1090.0,10296.0,1.0,0.0,0.0,,,1090.0,,1950.0,0.0,1910.0,10296.0,249000.0
182,20140627T000000,98028,47.7689,-122.241,2.0,2.25,1330.0,,2.0,,0.0,3.0,8.0,1330.0,,1985.0,0.0,1390.0,10310.0,355000.0
718,20141010T000000,98024,47.5651,-121.902,4.0,1.0,1740.0,37238.0,,0.0,,4.0,,1740.0,0.0,1932.0,0.0,,18352.0,470000.0
537,20140916T000000,98168,47.4931,-122.298,3.0,1.5,1150.0,11571.0,1.0,0.0,,3.0,7.0,1150.0,0.0,1961.0,0.0,1630.0,,213500.0
961,20140715T000000,98056,47.5015,-122.173,3.0,1.0,1160.0,6132.0,,0.0,0.0,,7.0,1160.0,0.0,1958.0,0.0,1280.0,,237000.0
339,20150213T000000,98022,47.2032,-121.964,,,,25710.0,,0.0,0.0,5.0,6.0,2070.0,,,,1350.0,17998.0,312000.0
80,20150309T000000,98042,47.343,-122.056,4.0,2.5,1890.0,4158.0,2.0,0.0,0.0,3.0,8.0,1890.0,0.0,2014.0,0.0,2720.0,4549.0,311850.0
1084,20141008T000000,98056,47.5285,-122.205,3.0,3.5,3760.0,,2.0,1.0,4.0,,11.0,2830.0,,2014.0,0.0,,5762.0,2230000.0
593,20141106T000000,98059,47.4991,-122.164,4.0,1.0,1650.0,9750.0,1.0,0.0,0.0,4.0,7.0,1650.0,0.0,1964.0,0.0,1650.0,10112.0,282500.0
681,20150407T000000,98002,47.3454,-122.214,3.0,2.25,,2800.0,2.0,0.0,0.0,3.0,7.0,1489.0,0.0,2012.0,0.0,1584.0,2800.0,265000.0
12,20140521T000000,98118,47.5303,-122.288,2.0,1.0,790.0,5240.0,1.0,0.0,,4.0,6.0,790.0,0.0,1925.0,0.0,1430.0,5320.0,299800.0
488,20141014T000000,98004,47.6368,-122.216,3.0,2.25,4320.0,19225.0,1.0,0.0,0.0,,10.0,,2160.0,1972.0,0.0,3430.0,18469.0,1775000.0
632,20140602T000000,98027,47.5345,-122.069,3.0,2.25,1410.0,1290.0,,0.0,0.0,3.0,,1290.0,120.0,,0.0,1490.0,1380.0,391000.0
1487,20140507T000000,98042,47.327,-122.094,,2.5,3240.0,,2.0,,0.0,4.0,10.0,3240.0,0.0,,0.0,2090.0,,651000.0
50,20150319T000000,98040,47.5709,-122.214,5.0,2.75,3050.0,,1.0,0.0,0.0,4.0,8.0,1650.0,1400.0,1956.0,0.0,2920.0,8904.0,1038000.0
58,20141015T000000,98168,47.4733,-122.281,2.0,1.0,780.0,6727.0,1.0,0.0,,3.0,6.0,,0.0,1939.0,0.0,1860.0,10124.0,221900.0
282,20140818T000000,98116,47.5779,-122.409,,2.5,,1988.0,2.0,0.0,0.0,3.0,9.0,1530.0,300.0,2011.0,,,2467.0,600000.0
679,20150220T000000,98002,47.3452,-122.215,3.0,2.25,1489.0,2800.0,2.0,,0.0,3.0,,1489.0,,2011.0,0.0,,3200.0,260000.0
1212,20150320T000000,98199,47.6538,-122.393,3.0,,2680.0,4990.0,1.0,0.0,,5.0,8.0,,,1951.0,0.0,2320.0,6000.0,830200.0
745,20150114T000000,98038,47.4258,-122.021,4.0,2.5,2640.0,47480.0,1.0,,0.0,4.0,8.0,1590.0,1050.0,1979.0,0.0,,67415.0,462000.0
1291,20140925T000000,98077,47.7315,-122.058,3.0,3.0,3460.0,13129.0,,0.0,0.0,3.0,9.0,2560.0,900.0,1988.0,0.0,3460.0,,730000.0
956,20140507T000000,98014,47.6804,-121.913,3.0,3.0,4120.0,60392.0,2.0,0.0,,3.0,9.0,3180.0,940.0,1994.0,0.0,,64033.0,560000.0
669,20140911T000000,98077,47.766,-122.044,,2.5,2880.0,36820.0,2.0,,0.0,3.0,10.0,,,1992.0,0.0,3190.0,36820.0,710800.0
1555,20150429T000000,98155,47.7634,-122.284,2.0,1.0,790.0,,,0.0,0.0,3.0,6.0,,0.0,1932.0,0.0,2350.0,10102.0,330000.0
1478,20150414T000000,98105,47.6693,-122.267,3.0,,1710.0,9448.0,1.0,0.0,0.0,3.0,7.0,1010.0,700.0,1947.0,0.0,1960.0,8951.0,515000.0
1183,20140711T000000,98022,47.2559,-122.007,3.0,1.75,1660.0,,1.0,0.0,0.0,4.0,,1660.0,0.0,1991.0,,2070.0,54450.0,315000.0
1422,20141020T000000,98008,47.6264,-122.113,4.0,2.25,2080.0,8000.0,1.0,0.0,0.0,3.0,8.0,,690.0,1964.0,,1800.0,,500000.0
1586,20140610T000000,98042,47.3664,-122.1,,1.75,1760.0,26055.0,1.0,0.0,0.0,3.0,7.0,,840.0,1979.0,0.0,1350.0,,225000.0
867,20140922T000000,98155,47.7412,-122.327,2.0,,1060.0,,,0.0,0.0,3.0,6.0,1060.0,,1950.0,0.0,1100.0,,275053.0
692,20140814T000000,98001,47.3206,-122.269,3.0,2.0,1050.0,18304.0,1.0,0.0,0.0,4.0,7.0,1050.0,0.0,1953.0,0.0,1690.0,15675.0,169100.0
352,20140715T000000,98011,47.7378,-122.218,3.0,2.5,2620.0,11056.0,2.0,0.0,,3.0,9.0,2620.0,0.0,,0.0,2560.0,8688.0,557500.0
88,20140626T000000,98126,47.5439,-122.379,2.0,1.75,1240.0,6417.0,,0.0,0.0,5.0,7.0,1240.0,0.0,1924.0,0.0,,6417.0,471000.0
514,20140918T000000,98038,47.371,-122.018,3.0,2.5,,4725.0,2.0,,0.0,3.0,8.0,2420.0,0.0,2014.0,0.0,2370.0,,369946.0
533,20150403T000000,98019,47.7453,-121.984,3.0,2.5,1970.0,3655.0,2.0,0.0,0.0,3.0,,1970.0,0.0,,0.0,1970.0,2952.0,350000.0
447,20150227T000000,98072,47.7694,-122.124,2.0,1.0,1840.0,81892.0,,0.0,0.0,3.0,6.0,1840.0,0.0,1955.0,0.0,2550.0,40089.0,375000.0
903,20150212T000000,98188,47.4232,-122.292,3.0,1.0,1420.0,9600.0,1.0,0.0,0.0,4.0,6.0,,0.0,1954.0,,1400.0,,147200.0
1293,20150222T000000,98077,47.7295,-122.057,5.0,4.5,4820.0,,2.0,0.0,0.0,,11.0,3950.0,,1990.0,0.0,,13810.0,1063000.0
732,20150423T000000,98010,47.3392,-121.897,3.0,1.5,1810.0,349351.0,1.5,0.0,0.0,3.0,7.0,1810.0,0.0,,,2480.0,339332.0,430000.0
13,20140805T000000,98122,47.6029,-122.302,,2.0,1410.0,2700.0,,0.0,0.0,4.0,7.0,1410.0,0.0,1902.0,0.0,1750.0,,520000.0
1563,20141210T000000,98031,47.4095,-122.195,3.0,,1920.0,5322.0,2.0,0.0,0.0,3.0,8.0,1920.0,0.0,1999.0,0.0,1920.0,,324000.0
1494,20150102T000000,98058,47.4129,-122.08,3.0,1.75,1600.0,313672.0,1.0,0.0,0.0,4.0,7.0,1600.0,0.0,1960.0,0.0,1780.0,90860.0,408000.0
427,20150317T000000,98117,47.6818,-122.388,3.0,1.5,1940.0,5625.0,1.0,,0.0,4.0,7.0,,500.0,1941.0,0.0,1460.0,5500.0,525000.0
580,20150330T000000,98103,47.6989,-122.346,,2.25,1550.0,1485.0,3.0,0.0,0.0,3.0,8.0,1550.0,0.0,2011.0,0.0,,1480.0,380000.0
74,20150316T000000,98146,47.5088,-122.371,2.0,1.75,1430.0,7921.0,1.0,0.0,0.0,3.0,7.0,1430.0,0.0,1983.0,0.0,1290.0,,350000.0
810,20150318T000000,98052,47.686,-122.095,3.0,2.5,2090.0,6294.0,2.0,,0.0,,9.0,2090.0,0.0,2004.0,0.0,2520.0,,566000.0
724,20140814T000000,98042,47.3737,-122.164,4.0,2.5,2310.0,,2.0,0.0,0.0,3.0,8.0,2310.0,0.0,2011.0,0.0,2310.0,7140.0,375000.0
1443,20140804T000000,98052,47.6635,-122.149,5.0,1.75,2510.0,9750.0,1.5,0.0,0.0,3.0,8.0,2510.0,0.0,1969.0,,1900.0,9750.0,570000.0
130,20140610T000000,98075,47.5834,-121.972,4.0,3.25,3490.0,7024.0,2.0,,0.0,3.0,10.0,3490.0,0.0,2006.0,0.0,3450.0,6866.0,745000.0
754,20150505T000000,98059,47.5104,-122.154,5.0,2.5,3190.0,6178.0,,,0.0,3.0,8.0,3190.0,0.0,2003.0,0.0,2480.0,7548.0,535000.0
1472,20140915T000000,98004,47.5928,-122.199,3.0,2.5,3060.0,9576.0,2.0,0.0,,3.0,,3060.0,0.0,2005.0,0.0,3060.0,9579.0,1266520.0
329,20140805T000000,98040,47.5631,-122.219,4.0,2.5,2620.0,9525.0,2.5,,0.0,4.0,9.0,2620.0,0.0,1974.0,0.0,,9525.0,838400.0
1169,20150325T000000,98117,47.6895,-122.382,2.0,1.0,800.0,4046.0,1.0,0.0,0.0,3.0,7.0,800.0,,1940.0,,1400.0,4046.0,422500.0
689,20150226T000000,98002,47.3457,-122.217,3.0,2.25,1481.0,2820.0,2.0,0.0,,3.0,7.0,1481.0,0.0,2012.0,0.0,1481.0,2889.0,250000.0
713,20140821T000000,98168,47.5048,-122.301,,1.0,1480.0,7469.0,1.5,0.0,0.0,3.0,,1120.0,360.0,1940.0,0.0,,7379.0,260000.0
1021,20150202T000000,98117,47.6805,-122.366,,1.75,2000.0,,1.0,0.0,0.0,4.0,7.0,1080.0,920.0,1903.0,,1230.0,4535.0,519000.0
1268,20141110T000000,98072,47.7672,-122.161,,,2440.0,76531.0,1.0,0.0,0.0,3.0,10.0,1640.0,,1980.0,0.0,1890.0,10042.0,720000.0
207,20140819T000000,98023,47.3302,-122.36,3.0,1.5,1470.0,18459.0,2.0,0.0,0.0,4.0,6.0,1470.0,0.0,1916.0,0.0,1750.0,16074.0,169000.0
378,20140724T000000,98053,47.6384,-121.969,3.0,1.75,1150.0,13278.0,1.0,0.0,0.0,5.0,7.0,1150.0,0.0,1966.0,0.0,1560.0,12400.0,339000.0
682,20140731T000000,98002,47.345,-122.21,4.0,2.75,2475.0,,2.0,0.0,0.0,3.0,7.0,2475.0,0.0,2014.0,0.0,2475.0,4000.0,319900.0
201,20140919T000000,98116,47.5848,-122.384,4.0,2.25,1920.0,3225.0,,,0.0,5.0,7.0,1300.0,620.0,1923.0,0.0,1960.0,3750.0,595000.0
1073,20140810T000000,98103,47.6601,-122.331,,,1430.0,2200.0,1.5,,0.0,4.0,7.0,1430.0,0.0,1910.0,0.0,1740.0,4275.0,720001.0
1576,20140716T000000,98177,47.7322,-122.359,1.0,1.0,1110.0,5421.0,1.0,,0.0,3.0,6.0,1110.0,0.0,1935.0,0.0,,8100.0,293000.0
1188,20150302T000000,98144,47.5925,-122.295,2.0,1.5,820.0,1270.0,2.0,,0.0,3.0,7.0,820.0,0.0,2009.0,0.0,1130.0,1201.0,365000.0
462,20140617T000000,98188,47.4326,-122.286,3.0,,2890.0,21780.0,,0.0,0.0,3.0,,2890.0,0.0,2000.0,0.0,2120.0,8117.0,421000.0
1523,20140514T000000,98027,47.5007,-122.088,,2.0,2370.0,217800.0,1.5,,0.0,3.0,,1600.0,770.0,1992.0,0.0,2370.0,157687.0,543000.0
195,20150417T000000,98028,47.7572,-122.228,4.0,1.75,1370.0,9993.0,1.0,0.0,0.0,3.0,6.0,,,1918.0,0.0,1650.0,11592.0,325000.0
